70,36.5,35.2,50.2,0
71,36.8,36.2,50,0
72,36.4,36.1,49.6,0
73,35.8,35.9,50,0
74,36.4,35.5,49.5,0
75,35.8,35.5,49.6,0
76,35.9,35.4,48.9,0
77,34.8,34.7,49.3,0
78,35.3,34.3,48.8,0
79,34.7,34.5,49.4,0
80,35.7,34.1,49.2,0
81,35.3,34.7,49.5,0
82,35.7,34.8,49,0
83,34.9,35.1,48.8,0
84,34.7,35,49.1,0
85,35,34.2,49,0
86,35.1,33.9,49.2,0
87,35.3,34.1,48.9,0
88,34.8,34.4,49.5,0
89,35.7,34.6,49.2,0
90,35.3,35,49.6,0
91,35.9,34.8,49.2,0
92,35.2,35.1,49.6,0
93,35.8,35.2,49.3,0
94,35.2,35.2,49.5,0
95,35.8,34.3,49.6,0
96,35.9,34.7,49.6,0
97,35.8,34.8,49.6,0
98,35.8,35.5,49.3,0
99,35.5,35.2,49.4,0
100,35.6,34.4,49.1,0
101,35.1,34.7,49.5,0
102,35.6,34.6,49,0
103,35,34.6,49.6,0
104,35.9,34.6,49.5,0
105,35.8,35.2,50.2,0
106,36.8,35.2,49.9,0
107,36.3,35.8,50.3,0
108,37,36.3,50.3,0
109,37,35.9,50.5,0
110,37.4,36.3,50.6,0
111,37.4,36.6,50.4,0
112,37.1,36.6,50.4,0
113,37.1,36.8,49.6,0
114,36,36,49.8,0
115,36.4,35.5,49.5,0
116,35.9,35.1,50,0
117,36.6,35.2,49.7,0
118,36.1,35.6,50,0
119,36.6,35.3,49.5,0
120,35.8,35.8,49.7,0
121,36.2,35.7,49.4,0
122,35.7,35.2,49.5,0
123,35.8,34.9,49.5,0
124,35.8,35.1,49.5,0
125,35.9,35,49.5,0
126,35.8,35.6,49,0
127,35.2,35.1,49.5,0
128,35.8,34.9,49.2,0
129,35.3,34.7,49.5,0
130,35.9,34.7,49.4,0
131,35.8,35.2,49.9,0
132,36.6,35.1,49.9,0
133,36.5,35.7,50.1,0
134,36.8,35.8,49.5,0
135,36,36.3,49.7,0
136,36.2,35.5,49.9,0
137,36.5,35.4,50.1,0
138,36.8,35.4,49.9,0
139,36.7,35.8,49.5,0
140,36,35.8,49.6,0
141,36.1,35.6,49,0
142,35.2,35,49.2,0
143,35.7,34.5,49,0
144,35.1,34.8,49.3,0
145,35.6,35,48.5,0
146,34.6,34.4,48.9,0
147,35.1,34.6,48.8,0
148,34.9,34.2,49.3,0
149,35.5,34.2,49.4,0
150,35.7,34.6,49.3,0
151,35.7,34.9,49.3,0
152,35.8,35.1,49.4,0
153,35.7,35.3,49.4,0
154,35.8,35.5,49,0
155,35,34.6,49.7,0
156,36.2,34.6,49.3,0
157,35.8,34.7,49.9,0
158,36.3,35.2,49.5,0
159,36.3,35.3,50,0
160,36.6,35.6,49.7,0
161,36.5,35.6,49.8,0
162,36.4,35.4,49.5,0
163,36,35.6,49.5,0
164,36,35,49.6,0
165,35.9,35.1,49.5,0
166,35.9,35.2,49.4,0
167,35.7,34.8,49,0
168,35.3,35.4,49.1,0
169,35,34.8,48.7,0
170,35.3,34.6,49.5,0
171,36,34.3,49.6,0
172,36.5,34.8,50.2,0
173,36.3,35.6,49.6,0
174,35.9,35.8,49.5,0
175,35.8,36,49.2,0
176,35.7,35.5,49.5,0
177,36.2,34.7,49.8,0
178,36.4,34.9,49.9,0
179,36.7,35.6,50,0
180,35.8,35.8,49.4,0
181,35.7,35.6,49.2,0
182,34.7,35.8,48.4,0
183,34.7,35,48.7,0
184,34.1,33.9,48.3,0
185,34.7,34.2,48.9,0
186,34.7,33.5,48.6,0
187,34.7,34.2,48.7,0
188,34.6,34.2,48.5,0
189,34.8,34,48.9,0
190,35.5,33.6,49.1,0
191,35.5,33.9,49.2,0
192,35.6,34.6,49.2,0
193,35.1,34.6,49,0
194,35.7,34.8,49.3,0
195,35.5,34.7,49.1,0
196,36.1,34.4,49.5,0
197,35.5,34.8,49.2,0
198,35.6,35.1,49.4,0
199,34.9,35.1,48.8,0
200,35.6,34.4,49.4,0
201,36.2,34.2,49.6,0
202,36.3,34.7,49.8,0
203,36,35.6,49.5,0
204,35.7,35.5,49.5,0
205,36.5,35.6,49.9,0
206,36.5,35.2,49.9,0
207,36.9,35.5,50.1,0
208,35.8,36.1,49.4,0
209,36.3,36.2,49.8,0
210,36.2,35.7,49.7,0
211,36.9,35.4,50,0
212,36,35.5,49.3,0
213,35.7,35.5,49.3,0
214,35,35.5,48.7,0
215,34.9,35,48.9,0
216,35.2,34.7,48.9,0
217,35.1,33.9,49,0
218,35.4,34.3,49.1,0
219,34.9,33.9,48.9,0
220,35.7,34.7,49.3,0
221,35.2,34.1,49.1,0
222,36,34.9,49.5,0
223,35.9,34.7,49.4,0
224,37,35.4,50.3,0
225,36.8,35.1,50.1,0
226,37,36,50.3,0
227,36.3,36.1,49.6,0
228,35.8,36.5,49.5,0
229,35.7,35.7,49.2,0
230,35.8,35.4,49.5,0
231,36.8,34.7,50.1,0
232,36.9,34.8,50.1,0
233,37,35.5,50.1,0
234,36.5,36.4,49.9,0
235,36.8,36.3,49.9,0
236,36.8,36.3,49.9,0
237,35.8,36.2,49.3,0
238,36.3,35.9,49.7,0
239,35.8,35.2,49.1,0
240,35.8,35.3,49.3,0
241,35.4,35.3,48.8,0
242,35.4,34.9,49.2,0
243,35.4,34.7,48.9,0
244,35.2,34.1,49.2,0
245,36.1,34.4,49.6,0
246,36.5,34.5,50,0
247,36.8,35.6,50,0
248,35.8,35.8,49.4,0
249,36.3,35.8,49.5,0
250,35.6,36.1,49.2,0
251,36,34.7,49.4,0
252,34.8,34.6,48.6,0
253,35.3,35,49.1,0
254,35,34.6,48.7,0
255,35.2,34.4,49.2,0
256,35.8,34.3,49.2,0
257,36.1,34.2,49.9,0
258,37.1,34.9,50,0
259,36.3,35.9,49.8,0
260,36.1,35.9,49.4,0
261,35.3,36.2,49,0
262,35.8,35.3,49.4,0
263,35.4,34.9,49.2,0
264,36.2,34.3,49.4,0
265,35,35,48.7,0
266,35.2,34.8,49.1,0
267,34.6,34.7,48.4,0
268,34.7,33.6,49,0
269,35.6,33.4,49.4,0
270,36.3,33.6,49.9,0
271,36.5,34.9,49.5,0
272,35.8,35.8,49.4,0
273,35.8,35.8,49.3,0
274,35.5,35.3,49.3,0
275,36,34.9,49.4,0
276,35.1,34.9,48.9,0
277,35.6,34.8,49.2,0
278,34.9,34.6,48.8,0
279,35.6,35.2,49.3,0
280,35.6,34.2,49.1,0
281,35.8,34.5,49.5,0
282,35.9,34.6,49.1,0
283,35.6,34.9,49.5,0
284,36.1,35.5,49.4,0
285,35.9,34.9,49.5,0
286,35.8,35.3,49.1,0
287,34.6,34.6,48.7,0
288,35.2,35,49,0
289,34.8,34.2,49,0
290,36.2,34.2,49.6,0
291,36.1,33.8,49.6,0
292,36.7,34.8,49.7,0
293,35.7,35.6,49.1,0
294,35.7,35.8,49.2,0
295,35.1,35.3,48.6,0
296,34.7,34.9,48.8,0
297,35,34.5,48.5,0
298,34.6,34.1,48.7,0
299,34.7,34.1,48.5,0
300,34.2,33.8,48.3,0
301,34.7,34.1,48.5,0
302,34.2,33.7,48.5,0
303,34.6,33.8,48.7,0
304,34.3,33.6,48.3,0
305,34.6,33.7,48.7,0
306,34.3,33.7,48.3,0
307,34.6,33.1,48.8,0
308,35,33.5,48.7,0
309,35,34.1,49.1,0
310,35,34.4,48.7,0
311,34.7,34.3,48.9,0
312,35.2,34.3,48.6,0
313,34.3,34,48.7,0
314,35,34.1,48.8,0
315,34.5,34.2,48.6,0
316,35.1,33.9,49,0
317,34.4,33.5,48.6,0
318,35,34,49,0
319,35,34.3,48.9,0
320,35.4,34.3,49.2,0
321,34.9,35,48.7,0
322,34.8,34.5,49.2,0
323,35.5,34.3,49,0
324,35.4,34.3,49.5,0
325,35.6,34.3,49.3,0
326,35.3,34.5,49.4,0
327,36,34.9,49.6,0
328,35.6,35,49.6,0
329,36.4,34.8,49.8,0
330,36.1,35.1,49.7,0
331,36.7,35.6,49.8,0
332,35.8,35,49.3,0
333,36.2,35.6,49.8,0
334,36,35.5,49.5,0
335,36.4,35.2,50.1,0
336,36.6,35.3,49.9,0
337,36.7,35.9,50.1,0
338,36.4,36.4,49.5,0
339,35.6,36.3,49.5,0
340,35.8,35.6,49.3,0
341,35.6,35.1,49.5,0
342,36.4,34.9,49.9,0
343,36.6,34.8,50,0
344,36.8,35.5,49.7,0
345,35.4,36.2,49.2,0
346,35.8,35.7,49.5,0
347,35.4,35.5,49.1,0
348,35.8,34.9,49.6,0
349,35.8,34.8,49.3,0
350,36.1,35,49.9,0
351,36.7,35.2,49.9,0
352,36.7,35.3,50.3,0
353,37,36.1,49.9,0
354,36.3,36,49.7,0
355,36.1,35.9,49.3,0
356,35.1,35.5,49.3,0
357,35.7,34.8,49.2,0
358,35,34.7,48.9,0
359,35.4,34.4,49.1,0
360,34.8,34.5,48.6,0
361,35.2,34.6,48.9,0
362,34.3,34.5,48.3,0
363,34.7,34,48.8,0
364,34.7,33.7,48.8,0
365,35.3,33.7,49.3,0
366,35.3,34.1,48.8,0
367,35.1,34.4,49.4,0
368,35.7,34.8,49.2,0
369,35.7,34.7,49.6,0
370,36,34.9,49.4,0
371,35.4,35.2,49.4,0
372,36,35.4,49.4,0
373,35.3,35,49.1,0
374,35.4,34.9,48.9,0
375,34.4,34.6,48.5,0
376,35.2,34.1,49,0
377,35.1,34.1,49.1,0
378,35.8,34.3,49.3,0
379,35.1,34.5,48.7,0
380,34.9,35.2,49,0
381,34.7,34.9,48.6,0
382,34.9,33.6,49.2,0
383,35.6,33.8,49.2,0
384,35.5,34.6,49.7,0
385,36,34.8,49.3,0
386,35,35.2,49.2,0
387,35.6,34.9,49.3,0
388,35.3,34.7,49.4,0
389,36.4,34.1,49.8,0
390,36.2,34.7,50,0
391,37.3,35.4,50.4,0
392,36.8,36.2,49.9,0
393,36.6,36,49.7,0
394,35.4,35.8,48.7,0
395,34.8,35.3,48.9,0
396,34.9,35.3,48.6,0
397,35,34.2,49.3,0
398,35.7,34.3,49.3,0
399,35.8,34.2,49.7,0
400,36,34.8,49.3,0
401,35,35.4,49,0
402,35.2,35.4,49,0
403,34.9,35.1,49.2,0
404,35.6,34.2,49.2,0
405,35,34.2,49.1,0
406,35.7,34.1,49.4,0
407,35.3,34.9,49.3,0
408,36.1,35.1,49.7,0
409,35.8,35,49.2,0
410,35.6,35.3,49.1,0
411,34.8,34.9,48.3,0
412,34.1,34.6,48.8,0
413,34.6,34,48.6,0
414,34.7,33.7,49.3,0
415,35.5,34,49.1,0
416,34.9,34.7,49.2,0
417,35.3,34.7,49,0
418,34.8,34.2,48.9,0
419,35,34,48.7,0
420,34.2,33.9,48.6,0
421,34.9,34.1,48.9,0
422,34.8,33.9,48.9,0
423,35.3,33.7,49.4,0
424,35.7,34.7,49.3,0
425,35.9,34.6,49.6,0
426,35.4,35.1,48.8,0
427,34.9,34.9,49.1,0
428,34.9,34.7,48.7,0
429,34.6,34.2,49,0
430,34.9,33.9,48.7,0
431,34.9,33.9,49.2,0
432,35.4,33.7,48.8,0
433,34.2,34.7,48.5,0
434,34.2,34.6,48.2,0
435,33.7,34,48.4,0
436,34.7,33.4,48.9,0
437,34.6,33.7,48.9,0
438,35.2,33.9,49.4,0
439,35.5,34.5,49.3,0
440,35.7,34.8,49.6,0
441,35.6,35.1,49.2,0
442,35.5,35.4,49.5,0
443,35.6,35,49,0
444,34.8,34.6,48.9,0
445,34.5,34.5,48,0
446,33.6,33.8,48.4,0
447,34.2,33.2,48.3,0
448,34,33,48.8,0
449,35,33.3,48.9,0
450,35.1,34.2,49.5,0
451,36,34.5,49.6,0
452,35.3,35.3,49.5,0
453,35.8,35,49.7,0
454,35.7,34.6,49.4,0
455,36,35,49.3,0
456,35.1,34.8,48.5,0
457,34.6,35.2,48.9,0
458,34.6,34.6,48.7,0
459,34.8,34.2,49.3,0
460,35.5,33.8,49.3,0
461,35.9,34.5,50,0
462,36.5,34.9,49.8,0
463,36.2,36,50,0
464,36.1,36.2,49.3,0
465,34.8,35.3,49.2,0
466,35.1,35.1,49,0
467,34.7,34.1,49,0
468,35.2,33.4,49.2,0
469,34.8,34.1,49,0
470,35.1,34.5,49,0
471,34.6,34.5,48.7,0
472,34.5,34.3,48.9,0
473,34.7,33.6,48.8,0
474,34.7,33.7,49.4,0
475,35.3,33.6,49.1,0
476,35.2,34.4,49.5,0
477,35.7,34.3,49.2,0
478,35.1,34.9,49.5,0
479,35.2,34.9,48.8,0
480,34.5,34.5,48.9,0
481,34.8,33.9,48.6,0
482,34.1,34,48.6,0
483,34.3,33.8,48.6,0
484,34.1,33.6,48.8,0
485,34.9,33.7,49.4,0
486,35.3,33.8,49.2,0
487,35.3,34.3,49.1,0
488,34.8,34.7,48.7,0
489,34.5,34.6,49,0
490,34.8,34.2,48.6,0
491,34.5,33.5,48.9,0
492,34.6,33.6,48.6,0
493,34.2,33.8,48.9,0
494,35,33.4,48.7,0
495,34.4,33.4,48.9,0
496,34.5,33.9,48.8,0
497,34.6,33.8,49.4,0
498,35.6,34,49.5,0
499,35.3,34.7,49.3,0
500,35.3,34.7,49,0
501,34.7,34.8,48.6,0
502,34.1,34,48.3,0
503,33.3,33.2,47.7,0
504,32.8,32.8,48.4,0
505,33.8,32,48.4,0
506,33.9,32.3,49,0
507,34.8,33.1,49,0
508,35,34.2,49.5,0
509,35.1,34.3,48.7,0
510,34.1,34.6,49,0
511,35.2,34.2,49.4,0
512,35.5,34,49.6,0
513,35.9,34.7,49.4,0
514,34.7,35.5,49.1,0
515,35.2,34.9,49.3,0
516,35.2,34.6,49.2,0
517,35,34.5,49.3,0
518,34.6,34.4,48.7,0
519,34.4,33.9,49.1,0
520,34.8,34.1,49,0
521,35,33.9,49.4,0
522,35,34.2,48.6,0
523,34.1,34.3,48.7,0
524,34.2,34.2,48.2,0
525,33.2,33.6,48.4,0
526,33.7,32.8,48.3,0
527,33.6,33,49.1,0
528,35.1,33,49.6,0
529,35.3,33.2,49.7,0
530,36,34.3,49.9,0
531,35.9,34.6,49.7,0
532,35.9,35.1,49.4,0
533,34.9,35.3,48.7,0
534,34.7,35.1,49.2,0
535,34.8,34.5,49.2,0
536,35.4,34.1,50,0
537,35.9,34.4,49.7,0
538,35.6,35.3,49.9,0
539,35.8,35,49.3,0
540,35,34.7,49.5,0
541,35.5,34.6,49.2,0
542,34.7,34.4,49.6,0
543,35.4,34.3,49.5,0
544,35.2,34.7,49.6,0
545,35.8,34.6,49.9,0
546,35.8,34.8,49.7,0
547,35.6,35.2,49.5,0
548,35.1,35.1,48.7,0
549,34.3,34.4,48.6,0
550,34.2,34,48.5,0
551,34.3,33.4,49.3,0
552,35.2,33.6,49.2,0
553,34.7,33.7,49.3,0
554,34.7,34,48.5,0
555,33.8,34.3,48.7,0
556,34.3,34,48.6,0
557,34,33.6,49,0
558,34.9,33.2,49.2,0
559,34.9,34.3,49.2,0
560,35.2,34.5,49,0
561,34.6,34.6,48.5,0
562,34,34.2,48.7,0
563,34.1,33.6,48.4,0
564,33.8,33.4,48.7,0
565,34.1,32.7,48.5,0
566,34.1,33.2,49,0
567,34.7,33.7,48.8,0
568,34.4,34,49.1,0
569,34.6,33.4,48.7,0
570,34.1,33.6,48.7,0
571,34.3,33.4,48.1,0
572,33.1,33.4,48.3,0
573,33.7,33.3,48.6,0
574,34,33.1,48.8,0
575,34.5,32.8,48.9,0
576,34.3,33.8,48.7,0
577,34.1,33.7,48.6,0
578,33.8,33.4,48.4,0
579,33.6,32.7,48.9,0
580,34.4,32.6,49,0
581,34.5,33.2,49.5,0
582,35.4,34.1,49.5,0
583,35.3,34.5,49.6,0
584,35.3,34.7,48.6,0
585,33.9,34.6,48.7,0
586,33.9,34.6,48.5,0
587,33.7,33.7,48.9,0
588,34.4,33,49.2,0
589,34.5,33.1,49.4,0
590,35.1,34,49.6,0
591,35.3,34.4,49.3,0
592,35,34.9,49,0
593,34.4,34.6,48.1,0
594,33.3,34,48.5,0
595,33.6,33.4,48.4,0
596,33.6,33.1,49,0
597,34.5,32.8,48.6,0
598,33.8,33.6,48.9,0
599,34.2,33,48.7,0
600,34.1,33.6,49,0
601,34.5,33.3,48.9,0
602,34.1,33.8,48.9,0
603,34.4,33.8,49,0
604,34.3,33.7,49.1,0
605,34.6,33.7,49.5,0
606,35,33.5,49.1,0
607,34.6,34.1,48.9,0
608,34.1,34.3,48.4,0
609,33.5,33.6,48.6,0
610,33.8,33.4,48.4,0
611,33.5,32.9,49.1,0
612,34.6,33.1,49,0
613,34.3,33.5,49.3,0
614,34.8,33.4,48.9,0
615,34.2,34.1,49.1,0
616,34.5,34.2,48.6,0
617,33.7,33.9,48.2,0
618,33.1,33,48.2,0
619,33,32.7,48.3,0
620,33.3,32.4,48.5,0
621,33.6,32.5,48.3,0
622,33.2,33.1,48.6,0
623,33.7,32.9,48.4,0
624,33.2,32.4,48.6,0
625,33.6,32.7,48.3,0
626,33.2,32.8,48.6,0
627,33.6,32.5,48.3,0
628,33.2,32.6,48.9,0
629,34.1,32.7,49,0
630,34.1,33.2,49.4,0
631,34.7,33.7,49.3,0
632,34.7,34,49.3,0
633,34.7,33.8,49.5,0
634,34.8,34.1,49.4,0
635,34.8,33.8,49.4,0
636,34.8,33.8,48.8,0
637,33.8,34.3,49.2,0
638,34.5,33.6,49.3,0
639,34.7,33.1,50,0
640,35.7,34.3,49.7,0
641,35.2,34.6,49.9,0
642,35.6,34.9,49.7,0
643,35.4,34.4,49.8,0
644,35.5,35,49.3,0
645,34.7,34.9,49.2,0
646,34.5,33.8,49.5,0
647,34.9,33.8,49.3,0
648,34.7,34.2,49,0
649,34.1,33.8,48.7,0
650,33.7,33.8,49.1,0
651,34.3,33.2,48.6,0
652,33.7,33.2,48.7,0
653,33.7,32.7,48.2,0
654,32.9,32.4,48.7,0
655,33.8,32.5,48.7,0
656,33.6,32.7,48.9,0
657,34.1,33.2,48.5,0
658,33.5,33.4,48.9,0
659,33.9,33.1,49.2,0
660,34.4,32.8,49.5,0
661,34.9,34.1,49.2,0
662,34.5,33.9,48.7,0
663,33.7,34.1,48.8,0
664,33.8,33.4,48.9,0
665,34,33,49.2,0
666,34.5,33.4,48.6,0
667,33.4,34.2,48.7,0
668,33.7,33.6,48.7,0
669,33.8,33,49,0
670,34.3,33,49.1,0
671,34.2,33.4,49.7,0
672,35.2,33.9,49.8,0
673,35.2,34.2,49.6,0
674,35,34.6,49.3,0
675,34.7,34.7,49.1,0
676,34.2,33.7,48.9,0
677,34.1,33.4,48.6,0
678,33.6,33.4,49,0
679,33.9,32.5,48.8,0
680,33.6,32.9,48.8,0
681,33.6,33.3,48.1,0
682,32.9,33,48.6,0
683,33.4,32.6,48.6,0
684,33.4,32.4,49.3,0
685,34.5,32.6,49.2,0
686,34.3,33.8,49.2,0
687,34.1,33.6,48.9,0
688,34,33.7,49,0
689,34,33.4,49,0
690,34.1,33.2,49.2,0
691,34.5,33.4,49.6,0
692,34.9,33.5,49.4,0
693,34.6,33.8,49.2,0
694,34,34,48.6,0
695,33.4,33.8,48.5,0
696,32.7,32.9,48.1,0
697,32.9,32.4,48.7,0
698,33.3,32,48.6,0
699,33.3,32.2,48.6,0
700,33.6,32.4,48.9,0
701,33.9,32.9,49.1,0
702,33.7,32.9,48.7,0
703,33,33.1,48.4,0
704,33.3,32.9,48.5,0
705,32.9,33,48.3,0
706,33.1,32.4,48.4,0
707,32.8,32.1,48.3,0
708,33.5,32.1,49.1,0
709,34.5,32.1,49.4,0
710,35.3,32.6,50,0
711,35.2,34,49.9,0
712,35.2,34.6,49.8,0
713,35.2,34.6,49.8,0
714,34.3,34.5,49.2,0
715,34.6,33.8,49.5,0
716,34.5,33.1,49.3,0
717,33.8,33.6,48.8,0
718,32.6,33.5,48,0
719,32.7,33.3,48.1,0
720,32.2,32.6,47.8,0
721,33.2,32.3,48.6,0
722,33.2,31.8,48.5,0
723,33.4,32.5,48.7,0
724,33.2,32.5,48.5,0
725,33.6,32.9,49,0
726,33.8,32.5,49,0
727,33.7,32.9,49.2,0
728,34.4,32.9,49.4,0
729,34.2,33.4,49.3,0
730,33.9,33.7,49,0
731,33.3,33.4,48.5,0
732,33.7,33,48.8,0
733,33.3,32.4,48.7,0
734,34,32.4,49.2,0
735,34.2,32.7,49.3,0
736,34.3,33.3,49.4,0
737,33.8,33.7,48.8,0
738,33.9,33.5,49.1,0
739,34.4,32.7,49.3,0
740,34.4,33.3,49.5,0
741,34.3,33.5,49.4,0
742,33.6,33.6,48.8,0
743,33.1,33.4,48.4,0
744,32.2,32.8,48.1,0
745,33,32.4,48.5,0
746,33.2,32,48.6,0
747,34.2,32.7,49.3,0
748,34.3,32.8,49.4,0
749,34.6,33.2,49.5,0
750,33.1,33.6,48.6,0
751,32.7,33.8,48.4,0
752,32.7,33.3,48,0
753,32.6,32.6,48.4,0
754,33.3,32,48.7,0
755,33.4,31.4,48.8,0
756,33,32.4,48.7,0
757,33,32.4,48.7,0
758,32.5,32.6,48.2,0
759,33,32.6,48.6,0
760,33.2,32.3,48.6,0
761,33.9,32.4,49,0
762,33.3,33.2,48.7,0
763,33.8,32.8,49.2,0
764,33.6,32.8,48.9,0
765,33.3,33.1,48.9,0
766,33.2,32.9,48.5,0
767,33,32.5,48.7,0
768,33.1,32.4,48.6,0
769,32.9,32.4,48.6,0
770,33.5,32.4,49,0
771,33.7,32.6,49.3,0
772,34.3,33,49.6,0
773,33.7,33.5,49,0
774,33.9,33.3,49.2,0
775,33.3,33.5,48.7,0
776,33.5,32.6,49,0
777,33.2,32.7,48.7,0
778,33.4,32.6,48.9,0
779,33.6,32.4,48.9,0
780,33.7,32.8,49.1,0
781,33.7,33.1,49,0
782,33.4,33.1,49.1,0
783,34,33,49.4,0
784,34.2,33.1,49.5,0
785,34.6,33.5,49.7,0
786,34,33.7,49.2,0
787,34.1,34.1,49.3,0
788,33.3,33.3,48.8,0
789,33.6,32.9,49,0
790,33.5,32.9,49,0
791,34.2,32.9,49.6,0
792,34.2,32.7,49.5,0
793,34,33.7,49.5,0
794,34.4,33.7,49.4,0
795,33.6,33.6,49.2,0
796,33.7,33.7,49.1,0
797,33.5,32.8,48.9,0
798,33.7,33.1,48.9,0
799,32.6,32.3,48.3,0
800,33,32.9,48.7,0
801,32.8,32.5,48.7,0
802,33.8,31.6,49.3,0
803,33.8,32,49.2,0
804,33.8,33,49.3,0
805,33.7,33.4,49.1,0
806,33.4,33.1,49.1,0
807,33.3,32.7,48.8,0
808,32.7,32.4,48.5,0
809,32.8,32.4,48.8,0
810,33.1,31.7,49,0
811,34,32.2,49.4,0
812,33.7,33,49.2,0
813,34,33.4,49.4,0
814,33.7,32.9,49.2,0
815,33.7,33.5,49.1,0
816,33.1,33.2,48.6,0
817,33,32.5,48.8,0
818,32.9,32.4,48.5,0
819,32.6,32,48.7,0
820,32.9,32,48.5,0
821,32.7,31.8,48.7,0
822,33.8,31.8,49.3,0
823,34,32.5,49.5,0
824,34.6,33.4,49.5,0
825,33.9,33.7,49.2,0
826,34,33.7,49.6,0
827,33.8,33.6,49.2,0
828,33.9,33.2,49.3,0
829,33.5,33.2,49,0
830,33.4,32.9,49,0
831,33.3,32.8,48.7,0
832,33.3,32.5,49,0
833,33.4,32.7,48.8,0
834,32.8,32.7,48.6,0
835,32.8,33,48.5,0
836,32,32.4,48.3,0
837,32.2,31.9,48,0
838,31.3,31.4,47.7,0
839,32.3,31.1,48.4,0
840,33.1,30.7,48.9,0
841,34,31.5,49.7,0
842,34.1,32.7,49.4,0
843,33.8,33.6,49.3,0
844,33.4,33.4,48.8,0
845,33,33,48.7,0
846,32.8,32.6,48.5,0
847,32,32.2,48.2,0
848,32.1,31.2,48.2,0
849,31.8,31,48.2,0
850,33,31.1,48.9,0
851,33,30.9,49,0
852,33.5,32,49.2,0
853,33.1,33,48.9,0
854,33.3,32.8,49.1,0
855,33.5,32.6,49.1,0
856,33.6,32.8,49.3,0
857,33.7,32.8,49.3,0
858,33.6,33,49.3,0
859,33.7,32.9,49.2,0
860,33.2,32.8,49.1,0
861,33.4,33,49,0
862,32.6,32.7,48.4,0
863,32.3,32,48.3,0
864,31.9,31.8,48.1,0
865,32.2,31.4,48.4,0
866,32.2,31.9,48.3,0
867,32.2,31.5,48.5,0
868,32.1,31.3,48.3,0
869,32.4,31.7,48.6,0
870,32.6,31.6,48.4,0
871,32.4,31.8,48.5,0
872,33,31.9,48.9,0
873,33,32.3,49,0
874,33.1,32.2,48.8,0
875,32.5,32.6,48.4,0
876,32.6,32,48.6,0
877,32.7,31.9,48.9,0
878,33.6,31.9,49.5,0
879,34,32.2,49.5,0
880,33.4,33.3,49,0
881,31.8,32.9,47.9,0
882,31,33,47.6,0
883,31.4,32.5,47.9,0
884,31.6,31.1,48,0
885,31.9,30.9,48.2,0
886,31.4,31,47.8,0
887,30.9,30.9,47.4,0
888,30.2,31.2,46.9,0
889,29.8,30.4,46.9,0
890,30.2,29.7,47.4,0
891,31.2,29.2,48.2,0
892,31.7,29.9,48.1,0
893,31.5,30.9,47.8,0
894,30.5,30.7,47.3,0
895,30.5,30.7,47.8,0
896,32,30.5,48.8,0
897,33.4,30.3,49.6,0
898,33.7,31.6,49.3,0
899,32.3,32.3,48.4,0
900,31.2,32.8,47.8,0
901,30.7,32.5,47.9,0
902,31.4,31.5,48.1,0
903,31.4,30.8,47.8,0
904,31,31.1,47.7,0
905,30.9,29.8,47.9,0
906,31.3,30.1,48.3,0
907,31.4,30.6,48.1,0
908,31,30.4,47.8,0
909,30.9,30.4,47.9,0
